bugtest,angle,count,time,delta,change,struggling,halfrep
NaN,302.5586061586456,3.0,25.860594034194946,increasing,False,False,False
NaN,304.72717298251735,3.0,25.927900075912476,increasing,False,False,False
NaN,305.172952748883,3.0,25.995265007019043,neutral,False,False,False
NaN,305.9384912548338,3.0,26.061660051345825,neutral,False,False,False
NaN,306.0960054362632,3.0,26.12832283973694,neutral,False,False,False
NaN,306.52360891215926,3.0,26.194881200790405,neutral,False,False,False
NaN,306.99498028672537,3.0,26.26165795326233,neutral,False,False,False
NaN,306.47909861138606,3.0,26.328811168670654,neutral,False,False,False
NaN,305.7341641180977,3.0,26.394875049591064,neutral,False,False,False
NaN,304.6377632711309,3.0,26.461220026016235,neutral,False,False,False
NaN,304.1694122098038,3.0,26.525723934173584,neutral,False,False,False
NaN,303.8472075342857,3.0,26.5955491065979,neutral,False,False,False
NaN,302.6308047267636,3.0,26.660855054855347,neutral,False,False,False
NaN,299.45537168899256,3.0,26.72806692123413,neutral,False,False,False
NaN,296.9247885638008,3.0,26.7945659160614,neutral,False,False,False
NaN,292.49647785935963,3.0,26.862414836883545,neutral,False,False,False
NaN,283.90918923113986,3.0,26.928504943847656,neutral,False,False,False
NaN,278.37673100354453,3.0,26.995332956314087,neutral,False,False,False
NaN,271.8243089258036,3.0,27.060824871063232,neutral,False,False,False
NaN,267.13031934521945,3.0,27.12812614440918,decreasing,False,False,False
NaN,263.0474123896141,3.0,27.1944420337677,decreasing,False,False,False
1,258.4975201363039,3.0,27.260998964309692,neutral,False,False,False
2,255.73021524592014,3.0,27.327160835266113,neutral,False,False,False
2,250.84347167701827,3.0,27.39463710784912,neutral,False,False,False
2,247.09318783247144,3.0,27.46057915687561,neutral,False,False,False
2,237.10056773931822,3.0,27.525480031967163,neutral,False,False,False
2,225.48642216586404,3.0,27.59505319595337,neutral,False,False,False
2,210.77228567596129,3.0,27.659712076187134,neutral,False,False,False
2,223.3005418852788,3.0,27.72783899307251,decreasing,False,False,False
2,209.38194699022876,3.0,27.794092178344727,decreasing,False,False,False
3,203.13923903524025,3.0,27.86108088493347,half rep,False,False,True
3,189.1274048676363,3.0,27.927353858947754,half rep,False,False,True
NaN,188.0074135063169,3.0,27.99335789680481,decreasing,False,False,False
NaN,199.9692305957038,3.0,28.06016707420349,decreasing,False,False,False
1,209.85478130393577,3.0,28.127042055130005,neutral,False,False,False
